,OCC1950_NEW,NEW_IND50,YEAR,MIDWEST,NORTHEAST,SOUTH,WEST,EDUC1,EDUC2,EDUC3,EDUC4,EDUC5,educ_hs,FEMALE_COUNT,COUNT,FEM_RATIO,OCC_GENDER,LOG_MEDIAN_WAGE
569,Bookkeepers,4,1960,0.25909592061742004,0.33517089305402425,0.25909592061742004,0.1466372657111356,0.11025358324145534,0.09151047409040794,0.030871003307607496,0.04851157662624035,0.014332965821389196,0.7045203969128997,690,907,0.7607497243660419,female,2.419436322104501
570,Bookkeepers,4,1970,0.27069351230425054,0.35570469798657717,0.2595078299776286,0.11409395973154363,0.12080536912751678,0.1029082774049217,0.026845637583892617,0.049217002237136466,0.020134228187919462,0.680089485458613,356,447,0.796420581655481,female,2.5129557955720725
571,Bookkeepers,4,1980,0.23803191489361702,0.3337765957446808,0.2579787234042553,0.1702127659574468,0.13962765957446807,0.10106382978723404,0.02925531914893617,0.06914893617021277,0.023936170212765957,0.636968085106383,665,752,0.8843085106382979,female,2.4805375574844706
572,Bookkeepers,4,1990,0.2425,0.245,0.34375,0.16875,0.365,0.07375,,0.0975,0.01,0.45375,725,800,0.90625,female,2.471822972740566
573,Bookkeepers,5,1950,0.25,0.1590909090909091,0.36363636363636365,0.22727272727272727,0.09090909090909091,0.13636363636363635,0.022727272727272728,0.06818181818181818,,0.6818181818181818,35,44,0.7954545454545454,female,2.081677105725163
574,Bookkeepers,5,1960,0.2601626016260163,0.2845528455284553,0.3170731707317073,0.13821138211382114,0.1483739837398374,0.06504065040650407,0.028455284552845527,0.022357723577235773,0.006097560975609756,0.7296747967479674,374,492,0.7601626016260162,female,2.419436322104501
575,Bookkeepers,5,1970,0.246875,0.290625,0.271875,0.190625,0.096875,0.1,0.021875,0.05,0.0125,0.71875,215,320,0.671875,female,2.566418865440897
576,Bookkeepers,5,1980,0.26717557251908397,0.1984732824427481,0.33129770992366414,0.20305343511450383,0.15877862595419848,0.10534351145038168,0.03358778625954199,0.07022900763358779,0.0183206106870229,0.6137404580152672,541,655,0.8259541984732824,female,2.5161327506348083
577,Bookkeepers,5,1990,0.23983739837398374,0.17615176151761516,0.3712737127371274,0.2127371273712737,0.3617886178861789,0.07859078590785908,,0.07317073170731707,0.016260162601626018,0.470189701897019,647,738,0.8766937669376694,female,2.516864062856545
578,Bookkeepers,6,1950,0.29896907216494845,0.26804123711340205,0.3161512027491409,0.11683848797250859,0.11683848797250859,0.07216494845360824,0.020618556701030927,0.03436426116838488,0.006872852233676976,0.7491408934707904,227,291,0.7800687285223368,female,1.953244673346273
